time,dx,dy,dz
1728456130117,-0.004329597174960933,0.0010696661993863182,0.003966002217469493
1728456130199,-0.003650017420231994,0.00031221635769202664,0.0032864481658493186
1728456130280,-0.0029453500325242483,-0.0004294360453726627,0.0025842734607892407
1728456130360,-0.0022402534586163283,-0.001142833678246574,0.0018292686319136958
1728456130440,-0.0015533240727747472,-0.001821429945779078,0.0009935582412495167
1728456130522,-0.0008914033666247992,-0.0024661189906841695,6.265560763471983e-05
1728456130601,-0.00024857289278912374,-0.0030836531650464583,-0.0009607775391404137
1728456130682,0.0003899334403176572,-0.0036830713500391387,-0.002059362839179859
1728456130763,0.0010408111734203015,-0.004271758990457418,-0.003207086649668999
1728456130843,0.0017157537520311823,-0.004852495584690351,-0.004377063551086885
1728456130922,0.0024172339867284407,-0.005422178166045538,-0.005549240403283252
1728456131005,0.0031384036848486193,-0.005972266285686365,-0.00671551368884893
1728456131085,0.0038667616039787544,-0.006490637244866699,-0.00787960451670914
1728456131165,0.004589748707228194,-0.006964438675808587,-0.009051090519854936
1728456131246,0.005299771837083726,-0.007383432698889289,-0.010236176796437088
1728456131327,0.005996559875394865,-0.007743083395365197,-0.011429688139018889
1728456131407,0.006685987893238498,-0.008046390461704732,-0.012612383205823627
1728456131488,0.007376012024827321,-0.008303506309307297,-0.013755440983666498
1728456131567,0.008071547908108417,-0.008528643460596591,-0.014830335865825736
1728456131648,0.008770554199558602,-0.008734643411667192,-0.015818621202249233
1728456131729,0.009463054104811986,-0.008926669840478161,-0.016715399043326907
1728456131811,0.010133510106047698,-0.009097425522554103,-0.017524503494188097
1728456131889,0.01076543256091861,-0.009226406511766403,-0.018249951980649996
1728456131971,0.011346106181130388,-0.00928443704056689,-0.018890876891651632
1728456132051,0.011869358048444119,-0.009242338234499166,-0.01944300765214515
1728456132132,0.012335294190343488,-0.009080353733551604,-0.01990299336753442
1728456132212,0.012747335117451882,-0.008794352481563987,-0.020269301099523636
1728456132294,0.013108003612943741,-0.008396359840932727,-0.020537367076879236
1728456132373,0.013415321950155549,-0.007909773061400355,-0.020692978294311437
1728456132453,0.013661313034478833,-0.007362062303530256,-0.020710419164464127
1728456132533,0.013833239074974838,-0.006778523635117104,-0.020558382819614803
1728456132615,0.013917228273538931,-0.006179542124932393,-0.020210479519379845
1728456132694,0.013903128532513848,-0.005581704171743734,-0.019654003878823125
1728456132775,0.013788943113933997,-0.00500111160455295,-0.018892450160616445
1728456132856,0.01358312414782714,-0.00445619745113311,-0.017941276465258768
1728456132936,0.013303396008023376,-0.003967593042895591,-0.016819224853263554
1728456133016,0.012971704841255587,-0.0035540932955781036,-0.015538538351612025
1728456133099,0.012606262503630518,-0.003225922631060852,-0.01409784961711421
1728456133177,0.012213112613538721,-0.002978285789002263,-0.0124815071251996
1728456133258,0.01178054167982507,-0.0027885951091863475,-0.010667184876532709
1728456133338,0.011279293673003801,-0.002619458802170628,-0.008639133870061827
1728456133420,0.010669638526985105,-0.002427124689715497,-0.006400044111786857
1728456133500,0.009913424051265555,-0.0021727974422029463,-0.003974320745378128
1728456133580,0.008986624873675233,-0.0018330190038984033,-0.001400351478997125
1728456133661,0.00788706848486548,-0.0014054071217162987,0.0012845317856801663
1728456133743,0.006633686540636105,-0.0009073800304050075,0.004058888895897604
1728456133822,0.005257217109157352,-0.0003677707819706975,0.006924048868200656
1728456133902,0.003786093465080083,0.0001861533064416356,0.009898790179899713
1728456133983,0.0022334033371968383,0.0007417175796269747,0.01300415011434326
1728456134064,0.0005901991228740717,0.001308764051160199,0.01624672916102983
1728456134144,-0.0011725577770802492,0.001918635682505645,0.019609692446041403
1728456134225,-0.003094864587808695,0.0026135840344793638,0.023055642068312215
1728456134305,-0.005215270029156485,0.003430241744771355,0.026538937770031374
1728456134386,-0.007559235222886185,0.0043843600759995455,0.03002124691117881
1728456134466,-0.010130609220092264,0.005464634236487932,0.03348373702794289
1728456134547,-0.012906733724351128,0.00663988588932351,0.03693061738779784
1728456134628,-0.01583733968271449,0.007877156826892395,0.04038081397163623
1728456134708,-0.01884877361345047,0.009161720436746146,0.04384843607599333
1728456134788,-0.02185663425254278,0.01050774317995791,0.04731909790791942
1728456134870,-0.024789127146069453,0.011952677026420968,0.05073543744564037
1728456134949,-0.02761878827802173,0.013537995417400127,0.05400514842810607
1728456135031,-0.030392713914620954,0.015288382965039064,0.05703376558869323
1728456135113,-0.033244950791783856,0.017204523798457123,0.05976547442284153
1728456135191,-0.036374288920304414,0.01927756031692084,0.06220063265509253
1728456135271,-0.03997953081521502,0.021518355941978415,0.06436249333442993
1728456135353,-0.04416107542129594,0.023979980650906285,0.06621158911652474
1728456135433,-0.04881610435702772,0.02674748854104945,0.06754197019233962
1728456135513,-0.05356597881296675,0.029881325562501195,0.06791768662783627
1728456135594,-0.05775159279281153,0.03332684789512109,0.06670433918898859
1728456135675,-0.060514208680012865,0.0368297889537898,0.06321627334765627
1728456135756,-0.06095183920332046,0.03990900385443555,0.056946164669897985
1728456135838,-0.05831533271644702,0.04192218811415191,0.04779336176342112
1728456135916,-0.052194094277783945,0.04222084297542651,0.03618841681449554
