time,dx,dy,dz
1725366456600,-0.01653599048513118,0.03642424925983876,-0.00824909203587124
1725366456646,-0.013221223912287325,0.037931224081729505,-0.016825596865123645
1725366456761,-0.009745574670384793,0.03919300881064182,-0.02463409973404558
1725366456804,-0.006231390489174222,0.03998454526943963,-0.03169718102197115
1725366456922,-0.0028599667270497986,0.040258122109852745,-0.03801790868901246
1725366456968,0.00021740580126965246,0.04013258773908267,-0.04358543614350331
1725366457084,0.002932149356727458,0.039799370092671,-0.0483900628555896
1725366457129,0.005295781980794483,0.03940358727327361,-0.052438520281911635
1725366457245,0.007356602592598616,0.03896909241769139,-0.055765737816743995
1725366457286,0.009148662739553738,0.038405420599448355,-0.058441362011746524
1725366457406,0.010662198576812254,0.037581807960167406,-0.06056739980273716
1725366457451,0.011846343624296594,0.03641402142087458,-0.06226223839643999
1725366457567,0.012635769708280946,0.03490840539618915,-0.0636303062886907
1725366457613,0.01298278467378426,0.033140829239114045,-0.06472498242468427
1725366457728,0.012877486848411729,0.031190310084823716,-0.06551964634214673
1725366457772,0.012347598678700758,0.029071640364306105,-0.0659026543728641
1725366457888,0.011441353911887265,0.026707971434135412,-0.06570490008091599
1725366457931,0.010205761833739191,0.023959488670393523,-0.06475581126523854
1725366458049,0.00867431069588671,0.020693109126974175,-0.0629499404696139
1725366458090,0.006871658039986945,0.01685590758897742,-0.060297492818725006
1725366458211,0.004831871103646869,0.012512453415861767,-0.05693345596479076
1725366458257,0.0026182519894405757,0.007825827097801698,-0.053073798893122914
1725366458372,0.00033188514276755263,0.002994327660497139,-0.04893007046352963
1725366458418,-0.0018978243388565242,-0.0018187832252958532,-0.044615865758658564
1725366458533,-0.003939236904286268,-0.006524203315655181,-0.04008808050880752
1725366458575,-0.0056940143712119855,-0.011099952060343636,-0.035155646684999264
1725366458693,-0.007132063555783381,-0.01555593984057844,-0.029561241716493155
1725366458738,-0.00831447389522229,-0.01990163882712994,-0.02310880817703837
1725366458854,-0.009393033162365465,-0.024138150954908334,-0.015786459416325442
1725366458901,-0.01057852591984422,-0.02826979551513484,-0.007831715609758568
1725366459017,-0.012079466326990104,-0.03231030735544681,0.00029355488529223396
1725366459061,-0.014026728909438868,-0.03626126664046829,0.00801534082319015
1725366459177,-0.016411588292626497,-0.04006470524661501,0.014807521477878375
1725366459220,-0.019067046505213823,-0.043560715279401765,0.02033974775652416
1725366459338,-0.021710163712362972,-0.04649206469240134,0.024557635638687562
1725366459379,-0.024038590564633523,-0.048579033161846766,0.0276677749200052
1725366459500,-0.02584735254240561,-0.0496459673183377,0.030039306774592416
1725366459545,-0.027115646462426948,-0.049740268175935166,0.03206646408349527
1725366459660,-0.02801884052958642,-0.04917240088301098,0.03404766978592049
1725366459702,-0.028849764573420318,-0.04843634440788628,0.03612225437600911
1725366459821,-0.029874568311981854,-0.04803121125559888,0.03827424357839355
1725366459866,-0.031181320734478695,-0.048260638231984246,0.04038103938028982
1725366459982,-0.03258623887175769,-0.049102022852607494,0.042269356582658874
1725366460024,-0.03363978772775455,-0.050205023695704294,0.04374808340520242
1725366460145,-0.03373497448764142,-0.05101964254041725,0.04461161538022414
1725366460185,-0.03228066994201052,-0.05099959287261527,0.04463257101017085
1725366460306,-0.02887814232996408,-0.04979838386217074,0.04357421382953165
1725366460351,-0.0234372707522304,-0.04738194298669823,0.041243068434461995
1725366460465,-0.016191111288720864,-0.04401921516302264,0.03757579269623662
1725366460510,-0.007606410747050262,-0.040166363207434094,0.032725659328131186
1725366460627,0.0017715707103632668,-0.03630697540079143,0.027099886725495556
1725366460671,0.011476638468117431,-0.03282548055405324,0.021310307596979352
1725366460788,0.021221140725254956,-0.02996355966743612,0.016034661953035833
1725366460834,0.030906090041052155,-0.027854078856932574,0.01182934180491667
1725366460949,0.04055182351258952,-0.026576901458340307,0.008965582618118957
1725366460995,0.050191900050380524,-0.02616764143685292,0.00736272862105073
1725366461110,0.05978215697826152,-0.02654462739905796,0.006659561893613857
1725366461152,0.06916014911835357,-0.027382479334036418,0.006408564870681955
1725366461273,0.0780590583567604,-0.02801387924139667,0.0063211934402994194
1725366461318,0.08615291155870766,-0.027448272370285333,0.0064604218509007535
1725366461432,0.09310062694564682,-0.024548629388314817,0.007287005521575712
1725366461479,0.09856712772648263,-0.01833069623197321,0.00951809858535096
1725366461592,0.10222155513556067,-0.0082852727093294,0.01383292709963513
1725366461639,0.10373232138745934,0.0053962811268409615,0.020530231918223393
1725366461754,0.10278559198261453,0.021783959694437745,0.029275499559173718
1725366461799,0.09914320319664664,0.03938482759920477,0.03905386197389634
1725366461915,0.09273171184560562,0.05648398831790137,0.04837037285313344
1725366461960,0.08372805492203199,0.07154320388989255,0.05564076313244506
1725366462076,0.07259461018837438,0.08352805706430848,0.05963474502698125
1725366462118,0.06002827621943017,0.09206028254227488,0.05980803601069521
1725366462238,0.046823705925942434,0.0973577283629543,0.05640269575939234
1725366462282,0.033695090051432286,0.10000626396185364,0.05029008191800332
1725366462398,0.02112966627728871,0.10067104327424063,0.0426336544229533
1725366462439,0.009338508336853603,0.09986807400222643,0.03451288894368061
1725366462560,-0.0016756079027625999,0.09787381523014922,0.02664794257276293
1725366462602,-0.011973839413010503,0.0947756052569113,0.01930439379044151
1725366462720,-0.021540648803895803,0.09060160296284125,0.012372912270890832
1725366462767,-0.030222761250013455,0.08544746393850366,0.00555159476758243
1725366462883,-0.03777828782557382,0.07954143880264619,-0.001464175013996865
1725366462929,-0.044006539090925466,0.07323681394428856,-0.008856615503421119
1725366463043,-0.04888706912167251,0.06695783137716048,-0.01664924188573612
1725366463086,-0.052653586272100615,0.061132028590998644,-0.024738266166626013
